0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.0,0.0,0.55788606,0.0,0.0,0.67747384,0.5614394,0.0,0.0,0.0,0.0,0.0,0.0,0.086325556,0.0,0.0,0.0,0.39393085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903842,0.0,0.0,0.018409582,0.0,0.0
0.0,0.0,0.5163354,0.0,0.0,0.6393655,0.5170188,0.0,0.0,0.0,0.0,0.0,0.0,0.08538254,0.0,0.0,0.0,0.36894742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109344125,0.0,0.0,0.006774245,0.0,0.0
0.0,0.78332675,0.0,0.0,0.0,0.0,0.0,0.5871087,0.0,0.0,0.0,1.7191831,0.34758696,0.066825986,0.0,0.8216578,0.0,0.0,0.47502905,0.0,0.417704,0.0,0.0,1.1855057,1.0294226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.1667951,0.0,0.0,0.0,0.0,0.0,0.766843,0.0,0.0,0.0,2.3095138,0.5046767,0.1796036,0.0,1.0886668,0.0,0.0,0.5997037,0.0,0.6467565,0.0,0.0,1.664088,1.1730151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.74871904,0.0,0.0,0.0,0.0,0.0,0.487543,0.0,0.0,0.0,1.5455223,0.33309457,0.13556075,0.0,0.76775575,0.0,0.0,0.3671557,0.0,0.43315345,0.0,0.0,1.1176167,0.7075564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.3283737,0.0,0.0,2.540079,3.5905159,0.0,0.0,0.0,0.0,0.0,0.0,0.58285946,0.0,0.0,0.0,2.0449386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5871909,0.0,0.0,1.0142666,0.0,0.0
0.0,1.2427799,0.0,0.0,0.0,0.0,0.0,0.8033114,0.0,0.0,0.0,2.435513,0.53810537,0.20495203,0.0,1.1485524,0.0,0.0,0.6372086,0.0,0.6994021,0.0,0.0,1.7649479,1.2099646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.028718658,0.0,0.0,0.0,0.0,0.0,0.1000563,0.0,0.0,0.0,0.3389358,0.0,0.10642761,0.0,0.25251445,0.0,0.0,0.0,0.0,0.0019241767,0.0,0.0,0.0,0.28818908,0.0,0.0,0.0,0.08607028,0.0,0.0,0.0
0.0,0.25689366,0.0,0.0,0.0,0.0,0.0,0.23146115,0.0,0.0,0.0,0.7391938,0.120738916,0.010971583,0.0,0.3894661,0.0,0.0,0.17274112,0.0,0.1358146,0.0,0.0,0.40185013,0.48909545,0.0,0.0,0.0,0.0,0.0,0.0048965886,0.0
0.0,0.5803675,0.0,0.0,0.0,0.0,0.0,0.4236959,0.0,0.0,0.0,1.3180056,0.2532807,0.07116654,0.0,0.6559149,0.0,0.0,0.33360702,0.0,0.3202476,0.0,0.0,0.8823802,0.7397239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7548176,0.0,0.0,0.8621771,0.792649,0.0,0.0,0.0,0.0,0.0,0.0,0.09378917,0.0,0.0,0.0,0.5400212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2389339,0.0,0.0,0.099645264,0.0,0.0
0.0,0.6592656,0.0,0.0,0.0,0.0,0.0,0.49258077,0.0,0.0,0.0,1.4783872,0.29461944,0.070101514,0.0,0.72240525,0.0,0.0,0.40343806,0.0,0.3529016,0.0,0.0,1.0014809,0.8729678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5421985,0.0,0.0,0.0,0.0,0.0,1.0092452,0.0,0.0,0.0,2.9716399,0.65747064,0.29314846,0.0,1.3926092,0.0,0.0,0.84030694,0.0,0.9175223,0.0,0.0,2.167184,1.456505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5443124,0.0,0.0,0.0,0.0,0.0,1.0085187,0.0,0.0,0.0,2.9807777,0.6607108,0.30042502,0.0,1.3918924,0.0,0.0,0.84273803,0.0,0.9241011,0.0,0.0,2.1785333,1.4298354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5203155,0.0,0.0,0.0,0.0,0.0,0.9878893,0.0,0.0,0.0,2.9294157,0.6505996,0.3074279,0.0,1.3729135,0.0,0.0,0.8240926,0.0,0.919549,0.0,0.0,2.1467183,1.3742965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6666528,0.0,0.0,0.0,0.0,0.0,1.1099118,0.0,0.0,0.0,3.2105625,0.70434463,0.28814593,0.0,1.4902731,0.0,0.0,0.9130559,0.0,0.99094427,0.0,0.0,2.3453534,1.6200831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6695136,0.0,0.0,0.0,0.0,0.0,1.1083378,0.0,0.0,0.0,3.2190511,0.7063788,0.29576302,0.0,1.4895637,0.0,0.0,0.91340494,0.0,0.9974087,0.0,0.0,2.3559022,1.592791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6443427,0.0,0.0,0.0,0.0,0.0,1.0890387,0.0,0.0,0.0,3.1683915,0.69789386,0.30240348,0.0,1.4708883,0.0,0.0,0.89791584,0.0,0.9931882,0.0,0.0,2.3251936,1.5379461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5964447,0.0,0.0,0.0,0.0,0.0,1.0223666,0.0,0.0,0.0,3.055592,0.67588437,0.32050425,0.0,1.4275926,0.0,0.0,0.85700864,0.0,0.969036,0.0,0.0,2.2425108,1.417743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0820873,0.0,0.0,0.0,0.0,0.0,0.7428699,0.0,0.0,0.0,2.1616066,0.48420084,0.17292172,0.0,1.042418,0.0,0.0,0.61840975,0.0,0.60688883,0.0,0.0,1.5574559,1.176755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.011121337,0.0,0.123780474,0.26436847,0.0918567,0.0,0.0,0.0,0.0,0.042853102,0.0,0.0,0.0,0.0,0.0,0.1523661,0.0,0.38244915,0.047008876,0.0,0.0,0.0,0.029938275,0.0,0.0,0.0212541,0.0,0.0,0.0,0.0
0.0,0.10826563,0.0,0.0,0.0,0.0,0.0,0.13372406,0.0,0.0,0.0,0.5202184,0.012079403,0.06965183,0.0,0.3260477,0.0,0.0,0.044945396,0.0,0.039002284,0.0,0.0,0.13353969,0.38410464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.33479196,0.0,0.0,0.0,0.0,0.0,0.27348503,0.0,0.0,0.0,0.89184076,0.16087726,0.022917293,0.0,0.46018928,0.0,0.0,0.20745349,0.0,0.179549,0.0,0.0,0.5295983,0.53463554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0824642,0.0,0.0,0.0,0.0,0.0,0.7430736,0.0,0.0,0.0,2.1623948,0.484367,0.17300531,0.0,1.0426437,0.0,0.0,0.6188829,0.0,0.60706854,0.0,0.0,1.5582247,1.1765547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0034260708,0.0,0.13309625,0.27791303,0.09640938,0.0,0.0,0.0,0.0,0.040445052,0.0,0.0,0.0,0.0,0.0,0.15485033,0.0,0.41684565,0.054980576,0.0,0.0,0.0,0.032403506,0.0,0.0,0.03193129,0.0,0.0,0.0,0.0
0.0,0.04728008,0.0,0.0,0.0,0.0,0.0,0.104427636,0.0,0.0,0.0,0.3713184,0.0,0.09554443,0.0,0.2619607,0.0,0.0,0.0,0.0,0.012097265,0.0,0.0,0.0,0.3016724,0.0,0.0,0.0,0.06339841,0.0,0.0,0.0
0.0,0.0,0.7854905,0.0,0.0,0.8855719,0.8304165,0.0,0.0,0.0,0.0,0.0,0.0,0.09853138,0.0,0.0,0.0,0.5603505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25742397,0.0,0.0,0.11255658,0.0,0.0
0.0,0.0,0.7012616,0.0,0.0,0.80419225,0.7397124,0.0,0.0,0.0,0.0,0.0,0.0,0.095694914,0.0,0.0,0.0,0.50625175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21647431,0.0,0.0,0.08987929,0.0,0.0
0.0,0.82290167,0.0,0.0,0.0,0.0,0.0,0.6223963,0.0,0.0,0.0,1.7814116,0.33775234,0.091378085,0.0,0.8259316,0.0,0.0,0.4821859,0.0,0.47938988,0.0,0.0,1.1915445,1.0638962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8879615,0.0,0.0,0.0,0.0,0.0,0.6242326,0.0,0.0,0.0,1.8504732,0.3704788,0.103334546,0.0,0.8730693,0.0,0.0,0.5015101,0.0,0.49101877,0.0,0.0,1.2783778,1.0887592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03948433,0.0,0.0,0.0,0.0,0.0,0.10155856,0.0,0.0,0.0,0.36514932,0.0,0.101052806,0.0,0.26509416,0.0,0.0,0.0,0.0,0.0041148,0.0,0.0,0.0,0.30226338,0.0,0.0,0.0,0.07002913,0.0,0.0,0.0
0.0,0.025470287,0.0,0.0,0.0,0.0,0.0,0.10215087,0.0,0.0,0.0,0.33199126,0.0,0.108403,0.0,0.24882229,0.0,0.0,0.0,0.0,0.0016865386,0.0,0.0,0.0,0.28628385,0.0,0.0,0.0,0.09204218,0.0,0.0,0.0
0.0,0.03226938,0.0,0.0,0.0,0.0,0.0,0.09939152,0.0,0.0,0.0,0.34841263,0.0,0.10501878,0.0,0.25590518,0.0,0.0,0.0,0.0,0.0033192765,0.0,0.0,0.0,0.290604,0.0,0.0,0.0,0.080661744,0.0,0.0,0.0
0.0,0.0,0.8782541,0.0,0.0,0.97306263,0.9365901,0.0,0.0,0.0,0.0,0.0,0.0,0.09262464,0.0,0.0,0.0,0.6132798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30261737,0.0,0.0,0.14015514,0.0,0.0
0.0,0.12681752,0.0,0.0,0.0,0.0,0.0,0.14281677,0.0,0.0,0.0,0.5565962,0.021451883,0.060692303,0.0,0.3382547,0.0,0.0,0.054724135,0.0,0.04755491,0.0,0.0,0.16232544,0.40636986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.038494177,0.0,0.0,0.0,0.0,0.0,0.106520526,0.0,0.0,0.0,0.3597629,0.0,0.10754807,0.0,0.26394072,0.0,0.0,0.0,0.0,0.003489403,0.0,0.0,0.0,0.3051098,0.0,0.0,0.0,0.07998744,0.0,0.0,0.0
0.0,0.029499285,0.0,0.0,0.0,0.0,0.0,0.102575086,0.0,0.0,0.0,0.3425967,0.0,0.1077694,0.0,0.25439963,0.0,0.0,0.0,0.0,0.002196759,0.0,0.0,0.0,0.29192716,0.0,0.0,0.0,0.087791786,0.0,0.0,0.0
0.0,0.90225184,0.0,0.0,0.0,0.0,0.0,0.625185,0.0,0.0,0.0,1.8899834,0.3798638,0.09873916,0.0,0.88427055,0.0,0.0,0.49763024,0.0,0.4786825,0.0,0.0,1.2847041,1.1148825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04270997,0.0,0.0,0.0,0.0,0.0,0.10424579,0.0,0.0,0.0,0.36610186,0.0,0.10037494,0.0,0.2616486,0.0,0.0,0.0,0.0,0.009565955,0.0,0.0,0.0,0.30167088,0.0,0.0,0.0,0.06963745,0.0,0.0,0.0
0.0,0.14200118,0.0,0.0,0.0,0.0,0.0,0.14471187,0.0,0.0,0.0,0.5812898,0.0411688,0.047805045,0.0,0.34241444,0.0,0.0,0.058665507,0.0,0.05419208,0.0,0.0,0.19853625,0.41210672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.61602664,0.0,0.0,0.0,0.0,0.0,0.44007134,0.0,0.0,0.0,1.3881394,0.2483401,0.05731696,0.0,0.66160816,0.0,0.0,0.34084085,0.0,0.3166625,0.0,0.0,0.8937924,0.8284682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0173869,0.0,0.0,0.0,0.0,0.0,0.6673351,0.0,0.0,0.0,2.062622,0.4106392,0.14750808,0.0,0.97842205,0.0,0.0,0.5347331,0.0,0.5656738,0.0,0.0,1.406959,1.1810067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.02951888,0.0,0.0,0.0,0.0,0.0,0.09986114,0.0,0.0,0.0,0.34205544,0.0,0.10506429,0.0,0.25288746,0.0,0.0,0.0,0.0,0.003638083,0.0,0.0,0.0,0.28863278,0.0,0.0,0.0,0.08542017,0.0,0.0,0.0
0.0,0.0,0.01704694,0.0,0.10244413,0.23066583,0.07781637,0.0,0.0,0.0,0.0,0.05684106,0.0,0.0,0.0,0.0,0.0,0.14761725,0.0,0.31412703,0.035068147,0.0,0.0,0.0,0.03184304,0.0,0.0,0.0051882714,0.0,0.0,0.0,0.0
0.0,0.0,2.3048406,0.0,0.0,2.5121484,3.5617669,0.0,0.0,0.0,0.0,0.0,0.0,0.5744548,0.0,0.0,0.0,2.0269916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5786341,0.0,0.0,1.0183864,0.0,0.0
0.0,0.0,0.61782545,0.0,0.0,0.7186797,0.6466331,0.0,0.0,0.0,0.0,0.0,0.0,0.08759819,0.0,0.0,0.0,0.43648025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1750672,0.0,0.0,0.0645048,0.0,0.0
0.0,0.0,0.81537163,0.0,0.0,0.90007824,0.88090193,0.0,0.0,0.0,0.0,0.0,0.0,0.09972198,0.0,0.0,0.0,0.57572305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28533983,0.0,0.0,0.14395173,0.0,0.0
0.0,0.0,2.4421277,0.0,0.0,2.6576846,3.7691731,0.0,0.0,0.0,0.0,0.0,0.0,0.60631365,0.0,0.0,0.0,2.1417382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6745406,0.0,0.0,1.0774338,0.0,0.0
0.0,0.0,2.5329611,0.0,0.0,2.745282,3.91301,0.0,0.0,0.0,0.0,0.0,0.0,0.626421,0.0,0.0,0.0,2.219288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7567394,0.0,0.0,1.1416883,0.0,0.0
0.0,0.0,2.2747881,0.0,0.0,2.4849777,3.5082324,0.0,0.0,0.0,0.0,0.0,0.0,0.57001483,0.0,0.0,0.0,1.9998665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5459713,0.0,0.0,0.98698807,0.0,0.0
0.0,0.028718643,0.0,0.0,0.0,0.0,0.0,0.10005631,0.0,0.0,0.0,0.33893576,0.0,0.10642761,0.0,0.25251448,0.0,0.0,0.0,0.0,0.0019241916,0.0,0.0,0.0,0.28818905,0.0,0.0,0.0,0.086070284,0.0,0.0,0.0
0.0,0.78221637,0.0,0.0,0.0,0.0,0.0,0.56008613,0.0,0.0,0.0,1.6768016,0.35038388,0.0975844,0.0,0.81621826,0.0,0.0,0.4655736,0.0,0.4269665,0.0,0.0,1.1659399,0.9520656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.112998,0.0,0.0,0.0,0.0,0.0,0.13413459,0.0,0.0,0.0,0.52968156,0.017346017,0.063821405,0.0,0.32729197,0.0,0.0,0.047819294,0.0,0.042971093,0.0,0.0,0.14950942,0.38380185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0320746,0.0,0.0,0.0,0.0,0.0,0.7095638,0.0,0.0,0.0,2.076809,0.46391267,0.16138789,0.0,1.004541,0.0,0.0,0.5934024,0.0,0.5751032,0.0,0.0,1.4887587,1.1434976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.361264,0.0,0.0,0.0,0.0,0.0,0.9080524,0.0,0.0,0.0,2.6780684,0.5798127,0.1924026,0.0,1.2578717,0.0,0.0,0.74909943,0.0,0.7610727,0.0,0.0,1.9216176,1.4811774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0329814,0.0,0.0,0.0,0.0,0.0,0.68953097,0.0,0.0,0.0,2.0817964,0.44887072,0.13795751,0.0,0.98804504,0.0,0.0,0.53685945,0.0,0.5582723,0.0,0.0,1.4945215,1.0979878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.27875873,0.0,0.0,0.0,0.0,0.0,0.24397601,0.0,0.0,0.0,0.789144,0.1267725,0.012865137,0.0,0.41594625,0.0,0.0,0.1821821,0.0,0.16186057,0.0,0.0,0.46022168,0.4720153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.2722287,0.0,0.0,2.4815578,3.503961,0.0,0.0,0.0,0.0,0.0,0.0,0.56787235,0.0,0.0,0.0,1.9970378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5462761,0.0,0.0,0.9877114,0.0,0.0
0.0,0.7291509,0.0,0.0,0.0,0.0,0.0,0.5328962,0.0,0.0,0.0,1.5665613,0.2978528,0.06247385,0.0,0.7397083,0.0,0.0,0.41650543,0.0,0.3724448,0.0,0.0,1.0583503,0.9542367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.028283782,0.0,0.0,0.0,0.0,0.0,0.100929424,0.0,0.0,0.0,0.32424578,0.0,0.100290224,0.0,0.23461972,0.0,0.0,0.0,0.0,0.007998325,0.0,0.0,0.0,0.2728269,0.0,0.0,0.0,0.0875506,0.0,0.0,0.0
